ID,Text,Score,Sentiment,Time
8190,""" So, Tim went to the smelly tree and tried to get the coin from the hole",0,Neutral,2026-03-25 20:23:39
8189,""" His friend said, ""Be brave, Tim! You can get the coin",8,Positive,2026-03-25 20:23:38
8188,"Tim said to his friend, ""I want that coin, but the tree is smelly and rot",3,Positive,2026-03-25 20:23:38
8187,A boy named Tim saw the coin and wanted it,0,Neutral,2026-03-25 20:23:38
8186,"In the hole, there was a shiny coin",0,Neutral,2026-03-25 20:23:38
8185,"By the tree, there was a big hole",0,Neutral,2026-03-25 20:23:38
8184,"Once upon a time, there was a smelly old tree",0,Neutral,2026-03-25 20:23:38
8183,"They all had a fun day, playing and relaxing together in their new secret place",8,Positive,2026-03-25 20:23:38
8182,It was a quiet spot with lots of colorful plants and pretty shells,5,Positive,2026-03-25 20:23:38
8181,"One day, the mysterious whale and the little fish found a beautiful place to relax",8,Positive,2026-03-25 20:23:38
8180,"The little fish would swim around the whale, and they all felt happy and safe",8,Positive,2026-03-25 20:23:38
8179,It would lay on its back and let the waves rock it like a baby,4,Positive,2026-03-25 20:23:38
8178,The mysterious whale loved to relax in the warm water,8,Positive,2026-03-25 20:23:38
8177,It had a big smile on its face and liked to play with the little fish,8,Positive,2026-03-25 20:23:38
8176,The whale was very mysterious,4,Positive,2026-03-25 20:23:38
8175,"One day, a big whale was swimming in the deep blue sea",0,Neutral,2026-03-25 20:23:38
8174,And he was no longer worried,-1,Negative,2026-03-25 20:23:38
8173,Tim felt proud that he could build something so nice for his mom,8,Positive,2026-03-25 20:23:38
8172,"When Tim's mom saw the present, she was so happy! She gave Tim a big hug and thanked him for the special gift",9,Positive,2026-03-25 20:23:38
8171,They worked together to make the present look nice,4,Positive,2026-03-25 20:23:38
8170,"Together, they found some big boxes, pretty paper, and a big bow",5,Positive,2026-03-25 20:23:38
8169,He asked his dad for help,4,Positive,2026-03-25 20:23:38
8168,He didn't know if he could build the present all by himself,0,Neutral,2026-03-25 20:23:38
8167,Tim was worried,-3,Negative,2026-03-25 20:23:38
8166,"Then, he had an idea! He would build a big present for her",0,Neutral,2026-03-25 20:23:38
8165,He thought and thought about what to make,0,Neutral,2026-03-25 20:23:38
8164,Tim wanted to build something special for his mom's birthday,4,Positive,2026-03-25 20:23:38
8163,"Once upon a time, there was a little boy named Tim",0,Neutral,2026-03-25 20:23:38
8162,"The moral of the story is to be kind and helpful, just like the kind bear in the book",9,Positive,2026-03-25 20:23:38
8161,They learned that being kind and helpful to others made them happy too,9,Positive,2026-03-25 20:23:38
8160,"As they spent more time being helpful, Lily and her friends felt happy",9,Positive,2026-03-25 20:23:38
8159,They also helped their friends when they fell down or needed a friend to play with,8,Positive,2026-03-25 20:23:38
8158,They helped their teacher clean the classroom,4,Positive,2026-03-25 20:23:38
8157,"So, they decided to help others too",4,Positive,2026-03-25 20:23:38
8156,They wanted to be like the kind bear in the book,7,Positive,2026-03-25 20:23:38
8155,They all liked the story,4,Positive,2026-03-25 20:23:38
8154,Lily read the book to her friends,5,Positive,2026-03-25 20:23:38
8153,The book was about a kind bear who helped everyone in the forest,5,Positive,2026-03-25 20:23:38
8152,"One day, she found a new book at school",0,Neutral,2026-03-25 20:23:38
8151,She loved to read books and spend time with her friends,8,Positive,2026-03-25 20:23:38
8150,"Once upon a time, there was a helpful girl named Lily",4,Positive,2026-03-25 20:23:38
8149,Sue and Sam were very happy,10,Positive,2026-03-25 20:23:38
8148,Sue would laugh and clap her hands,6,Positive,2026-03-25 20:23:38
8147,"They would race, but Sam was always slow",0,Neutral,2026-03-25 20:23:38
8146,Sue and Sam played together every day,3,Positive,2026-03-25 20:23:38
8145,She named the snail Sam,0,Neutral,2026-03-25 20:23:38
8144,Sue wanted to be friends with the snail,5,Positive,2026-03-25 20:23:38
8143,The snail had a pretty shell,5,Positive,2026-03-25 20:23:38
8142,"One day, Sue saw a slow snail in her garden",0,Neutral,2026-03-25 20:23:38
8141,She would play with her hair all day,3,Positive,2026-03-25 20:23:38
8140,Sue had long hair that would remind her of a rainbow,0,Neutral,2026-03-25 20:23:38
8139,"Once upon a time, there was a girl named Sue",0,Neutral,2026-03-25 20:23:38
8138,"The vegetables were gone, and Tim felt very bad",-2,Negative,2026-03-25 20:23:38
8137,"But now, it was too late",0,Neutral,2026-03-25 20:23:38
8136,He wished he had listened to his mom and shared with the neighbors,3,Positive,2026-03-25 20:23:38
8135,He felt very full and sick,-2,Negative,2026-03-25 20:23:38
8134,"That night, Tim ate all the vegetables by himself",0,Neutral,2026-03-25 20:23:38
8133,"Tim did not want to share, so he said no",-10,Negative,2026-03-25 20:23:38
8132,They knocked on Tim's door and asked if he had any food to share,3,Positive,2026-03-25 20:23:38
8131,The neighbors were sad because they had no food to eat,-6,Negative,2026-03-25 20:23:38
8130,""" So, he took the vegetables and hid them in his room",-1,Negative,2026-03-25 20:23:38
8129,""" Tim thought about it and then said, ""No, I don't want to share",-5,Negative,2026-03-25 20:23:38
8128,"But Mom told him, ""If you share, you will make others happy",8,Positive,2026-03-25 20:23:38
8127,He wanted to keep them all for himself,0,Neutral,2026-03-25 20:23:38
8126,""" Tim did not want to share the vegetables",-9,Negative,2026-03-25 20:23:37
8125,It is not good to be selfish,-10,Negative,2026-03-25 20:23:37
8124,"""Tim,"" said Mom, ""we need to share these vegetables with our neighbors",3,Positive,2026-03-25 20:23:37
8123,She wanted to explain to Tim why it was important to share,5,Positive,2026-03-25 20:23:37
8122,"One day, his mom brought home a big bag of vegetables",0,Neutral,2026-03-25 20:23:37
8121,He did not like to share his things with others,-10,Negative,2026-03-25 20:23:37
8120,Tim was a selfish boy,-5,Negative,2026-03-25 20:23:37
8119,"Once upon a time, in a small house, there lived a boy named Tim",0,Neutral,2026-03-25 20:23:37
8118,They both learned to be more careful with their things,2,Positive,2026-03-25 20:23:37
8117,"Now, he could not catch yummy fish",-10,Negative,2026-03-25 20:23:37
8116,""" Tim was very sad",-1,Negative,2026-03-25 20:23:37
8115,"He said, ""I am sorry, I broke your pole",-5,Negative,2026-03-25 20:23:37
8114,Sam went back to Tim with the broken pole,-5,Negative,2026-03-25 20:23:37
8113,But the pole broke! Sam felt sad,-8,Negative,2026-03-25 20:23:37
8112,He pulled the pole very hard,2,Positive,2026-03-25 20:23:37
8111,He wanted to catch it,0,Neutral,2026-03-25 20:23:37
8110,"He saw a big, yummy fish",5,Positive,2026-03-25 20:23:37
8109,He tried to catch a fish,0,Neutral,2026-03-25 20:23:37
8108,"Sam saw the pole and asked, ""Can you lend me your pole?"" Tim said, ""Yes, but be careful!"" Sam took the pole and went to the river",4,Positive,2026-03-25 20:23:37
8107,"One day, his friend Sam came to play",7,Positive,2026-03-25 20:23:37
8106,He had a long pole to catch fish,0,Neutral,2026-03-25 20:23:37
8105,Tim liked to fish,4,Positive,2026-03-25 20:23:37
8104,"Once, there was a boy named Tim",0,Neutral,2026-03-25 20:23:37
8103,They were best friends forever,8,Positive,2026-03-25 20:23:37
8102,The polite crab was happy too,6,Positive,2026-03-25 20:23:37
8101,The new friend was happy,8,Positive,2026-03-25 20:23:37
8100,They had lots of fun,5,Positive,2026-03-25 20:23:37
8099,They played all day,3,Positive,2026-03-25 20:23:37
8098,The polite crab showed the new friend how to play,7,Positive,2026-03-25 20:23:37
8097,The crab wanted to help the new friend,7,Positive,2026-03-25 20:23:37
8096,The new friend did not know how to play,1,Positive,2026-03-25 20:23:37
8095,"One day, the crab met a new friend",5,Positive,2026-03-25 20:23:37
8094,The crab had many friends,5,Positive,2026-03-25 20:23:37
8093,The crab lived in the sea,0,Neutral,2026-03-25 20:23:37
8092,"Once upon a time, there was a polite crab",0,Neutral,2026-03-25 20:23:37
8091,And that is the story of the silly cat and the hoop,0,Positive,2026-03-25 20:23:37
8090,Tom had so much fun playing with his new toy,7,Positive,2026-03-25 20:23:37
8089,He jumped through the hoop and chased it around the yard,0,Neutral,2026-03-25 20:23:37
8088,"Now, the hoop was just the right size for Tom to play with",3,Positive,2026-03-25 20:23:37
8087,The hoop started to stretch! It got smaller and smaller,0,Neutral,2026-03-25 20:23:37
8086,He put his paws on the hoop and pulled as hard as he could,-1,Negative,2026-03-25 20:23:37
8085,He would stretch the hoop to make it smaller,0,Neutral,2026-03-25 20:23:37
8084,Tom had an idea,0,Neutral,2026-03-25 20:23:37
8083,Tom thought very hard about how to make the hoop smaller,2,Positive,2026-03-25 20:23:37
8082,"He wanted to play with it, but it was too big",2,Positive,2026-03-25 20:23:37
8081,"One day, a silly cat named Tom found a hoop in the yard",0,Positive,2026-03-25 20:23:37
8080,And they lived happily ever after,6,Positive,2026-03-25 20:23:37
8079,They learned to share and play together,6,Positive,2026-03-25 20:23:37
8078,The octopus and the fish were happy again,6,Positive,2026-03-25 20:23:36
8077,Everyone laughed and had fun,7,Positive,2026-03-25 20:23:36
8076,They picked up the big jug together and poured water on all their friends,5,Positive,2026-03-25 20:23:36
8075,"He said, ""Let's both pour the water!"" The fish liked the idea",4,Positive,2026-03-25 20:23:36
8074,"Then, the octopus had an idea",0,Neutral,2026-03-25 20:23:36
8073,"The octopus said, ""I want to pour the water!"" The fish said, ""No, I want to pour the water!"" They were not happy",-10,Negative,2026-03-25 20:23:36
8072,But they couldn't agree on who would pour the water,-4,Negative,2026-03-25 20:23:36
8071,They wanted to pour water on their friends for fun,8,Positive,2026-03-25 20:23:36
8070,"One day, the octopus and the fish found a big jug",0,Neutral,2026-03-25 20:23:36
8069,They played together every day,3,Positive,2026-03-25 20:23:36
8068,"He had a friend, a reliable fish",5,Positive,2026-03-25 20:23:36
8067,He lived in the deep blue sea,0,Neutral,2026-03-25 20:23:36
8066,"Once upon a time, there was a big octopus",0,Neutral,2026-03-25 20:23:36
8065,"They had lots of fun together, and they lived happily ever after",8,Positive,2026-03-25 20:23:36
8064,"From that day on, Fluffy and Timmy played a game where they would teach each other new words",3,Positive,2026-03-25 20:23:36
8063,She liked learning new words with Timmy,4,Positive,2026-03-25 20:23:36
8062,""" Timmy clapped his hands and said, ""Good job, Fluffy! You said the word!"" Fluffy was very happy",10,Positive,2026-03-25 20:23:36
8061,""" Fluffy tried again and said, ""Meow-peat",0,Neutral,2026-03-25 20:23:36
8060,""" Timmy laughed and said, ""No, Fluffy, say 'repeat'",2,Positive,2026-03-25 20:23:36
8059,"Can you say 'repeat'?"" Fluffy looked at Timmy and said, ""Meow",0,Neutral,2026-03-25 20:23:36
8058,"Timmy said, ""Fluffy, the word is 'repeat'",0,Neutral,2026-03-25 20:23:36
8057,He wanted to teach Fluffy the word too,0,Neutral,2026-03-25 20:23:36
8056,"One day, Timmy learned a new word at school",0,Neutral,2026-03-25 20:23:36
8055,"Fluffy liked to chase Timmy, and Timmy liked to run",7,Positive,2026-03-25 20:23:36
8054,They played outside in the sun every day,3,Positive,2026-03-25 20:23:36
8053,"Fluffy loved to play with her best friend, a small boy named Timmy",9,Positive,2026-03-25 20:23:36
8052,"Once upon a time, there was a little white cat named Fluffy",0,Neutral,2026-03-25 20:23:36
8051,The queen smiled and had a good day,8,Positive,2026-03-25 20:23:36
8050,"Now, the queen could relax in her big, pretty castle",7,Positive,2026-03-25 20:23:36
8049,She was happy to be away from the disgusting bug,1,Positive,2026-03-25 20:23:36
8048,The queen went back to her castle,0,Neutral,2026-03-25 20:23:36
8047,The queen did not like the disgusting bug,-4,Negative,2026-03-25 20:23:36
8046,The bug was disgusting,-5,Negative,2026-03-25 20:23:36
8045,The queen saw a bug,0,Neutral,2026-03-25 20:23:36
8044,"She sat on a soft, green grass",0,Neutral,2026-03-25 20:23:36
8043,The queen went to the park to relax,4,Positive,2026-03-25 20:23:36
8042,"But today, she wanted to relax",6,Positive,2026-03-25 20:23:36
8041,The queen had a lot of work to do every day,0,Neutral,2026-03-25 20:23:36
8040,"She had a big, pretty castle",5,Positive,2026-03-25 20:23:36
8039,She was a very nice queen,9,Positive,2026-03-25 20:23:36
8038,"Once upon a time, there was a queen",0,Neutral,2026-03-25 20:23:36
8037,"The mushroom and the bunny were the best of friends, and they played in the forest every day",9,Positive,2026-03-25 20:23:36
8036,"Now, the mushroom was safe and cool",6,Positive,2026-03-25 20:23:36
8035,"So, the bunny dug a hole in the ground and put the mushroom inside",0,Neutral,2026-03-25 20:23:36
8034,"As they played, the bunny realized that the mushroom needed help to hide from the harsh sun",1,Positive,2026-03-25 20:23:36
8033,"Let's play together!"" The bunny and the mushroom played all day, and they were very happy",10,Positive,2026-03-25 20:23:36
8032,"""Sure, I will be your friend",7,Positive,2026-03-25 20:23:36
8031,"The mushroom called out, ""Hello, bunny! Will you be my friend?"" The bunny looked at the mushroom and smiled",8,Positive,2026-03-25 20:23:36
8030,"One day, a little bunny came hopping by",0,Neutral,2026-03-25 20:23:36
8029,It wanted to find a friend to play with and to help it hide from the sun,8,Positive,2026-03-25 20:23:36
8028,"The sun was very harsh, and the mushroom did not like it",-8,Negative,2026-03-25 20:23:36
8027,It was all alone,-2,Negative,2026-03-25 20:23:35
8026,"Once upon a time, in a big forest, there was a tiny mushroom",0,Neutral,2026-03-25 20:23:35
8025,"From that night on, the ghost would always visit Amy and help her pick the best dreams, and they became the best of friends",9,Positive,2026-03-25 20:23:35
8024,"And so, Amy had a wonderful dream, thanks to the kind ghost",9,Positive,2026-03-25 20:23:35
8023,""" Amy closed her eyes, feeling happy and safe with her new friend",9,Positive,2026-03-25 20:23:35
8022,"Now, go back to sleep and enjoy your dream",6,Positive,2026-03-25 20:23:35
8021,"Amy said, ""Thank you, ghost!"" The ghost smiled and said, ""You're welcome",7,Positive,2026-03-25 20:23:35
8020,""" Together, they picked a dream about playing in a big park with lots of friends",7,Positive,2026-03-25 20:23:35
8019,""" Amy asked the ghost, ""Can you help me pick a dream?"" The ghost smiled and said, ""Of course! Let's pick a happy dream for you",9,Positive,2026-03-25 20:23:35
8018,"The ghost said, ""Hello, Amy! I am here to help you",1,Positive,2026-03-25 20:23:35
8017,She opened her eyes and saw a friendly ghost,2,Positive,2026-03-25 20:23:35
8016,"In the middle of the night, Amy heard a soft sound",0,Neutral,2026-03-25 20:23:35
8015,She put on her pajamas and went to bed,0,Neutral,2026-03-25 20:23:35
8014,Amy was very sleepy,4,Positive,2026-03-25 20:23:35
8013,"Once upon a time, in a small house, there lived a little girl named Amy",0,Neutral,2026-03-25 20:23:35
8012,They played and had fun all day,7,Positive,2026-03-25 20:23:35
8011,Mia and the bird were friends,2,Positive,2026-03-25 20:23:35
8010,It was not scary anymore,-2,Negative,2026-03-25 20:23:35
8009,The bird flew out and was happy,6,Positive,2026-03-25 20:23:35
8008,Mia opened the birdcage door,-3,Negative,2026-03-25 20:23:35
8007,Mia wanted to help the bird,1,Positive,2026-03-25 20:23:35
8006,It wanted to fly and be free,5,Positive,2026-03-25 20:23:35
8005,The bird was sad,-5,Negative,2026-03-25 20:23:35
8004,"Inside the birdcage, there was a little bird",0,Neutral,2026-03-25 20:23:35
8003,"In the house, Mia saw a birdcage",-3,Negative,2026-03-25 20:23:35
8002,"Mia was brave, so she went inside the house",3,Positive,2026-03-25 20:23:35
8001,It had a tall door and small windows,0,Neutral,2026-03-25 20:23:35
8000,"She saw a big, scary house",-5,Negative,2026-03-25 20:23:35
7999,"One day, a girl named Mia went for a walk",-3,Negative,2026-03-25 20:23:35
7998,He wore his dark hat and drew pictures every day,0,Neutral,2026-03-25 20:23:35
7997,Tim was very happy with his new pencil,10,Positive,2026-03-25 20:23:35
7996,"He drew a sun, a tree, and a cat",0,Neutral,2026-03-25 20:23:35
7995,Tim drew pictures with the pencil,0,Neutral,2026-03-25 20:23:35
7994,He put the pencil in his hat and took it with him,0,Neutral,2026-03-25 20:23:35
7993,Tim liked the pencil a lot,4,Positive,2026-03-25 20:23:35
7992,The pencil was small and yellow,0,Neutral,2026-03-25 20:23:35
7991,"One day, Tim found a pencil on the ground",0,Neutral,2026-03-25 20:23:35
7990,Tim wore the hat everywhere he went,0,Neutral,2026-03-25 20:23:35
7989,The hat was his favorite thing to wear,5,Positive,2026-03-25 20:23:35
7988,"He liked to wear a big, dark hat",4,Positive,2026-03-25 20:23:35
7987,"Once upon a time, there was a boy named Tim",0,Neutral,2026-03-25 20:23:35
7986,"And from that day on, they had even more fun at the park, knowing that they had the fastest and most dependable car around",6,Positive,2026-03-25 20:23:35
7985,They knew that their love for each other and their trust in Dependable made them win the race,9,Positive,2026-03-25 20:23:35
7984,"In the end, Dependable won the race! The family was so happy and proud of their car",9,Positive,2026-03-25 20:23:35
7983,"The other cars tried to catch up, but Dependable was too quick",0,Neutral,2026-03-25 20:23:35
7982,"The race started, and Dependable went very fast",4,Positive,2026-03-25 20:23:35
7981,"So, they decided to join the race",3,Positive,2026-03-25 20:23:35
7980,They knew that Dependable was very fast and could win the race,10,Positive,2026-03-25 20:23:34
7979,"One day, when they got to the park, they saw a big sign that said, ""Fun Race Today!"" The family was very excited",10,Positive,2026-03-25 20:23:34
7978,They all had a lot of love for each other,6,Positive,2026-03-25 20:23:34
7977,"The family had a mom, dad, and a little girl named Lily",0,Neutral,2026-03-25 20:23:34
7976,Dependable would take a family to the park every day,0,Neutral,2026-03-25 20:23:34
7975,He had a very important job,7,Positive,2026-03-25 20:23:34
7974,"Once upon a time, there was a big car named Dependable",0,Neutral,2026-03-25 20:23:34
7973,"Tim and Sam had a great day together, speeding in the loud car and playing in the park",7,Positive,2026-03-25 20:23:34
7972,They ran and laughed until it was time to go home,5,Positive,2026-03-25 20:23:34
7971,"At last, they stopped at the park to play",1,Positive,2026-03-25 20:23:34
7970,"The car was very loud, and everyone could hear them coming",4,Positive,2026-03-25 20:23:34
7969,"They drove around the town, going fast and having fun",5,Positive,2026-03-25 20:23:34
7968,"""Do you want to go for a ride?"" ""Yes, please!"" Sam said, and he got in the car",6,Positive,2026-03-25 20:23:34
7967,"""Hi, Sam!"" Tim called out",0,Neutral,2026-03-25 20:23:34
7966,"As he drove, he saw his friend, Sam, standing by the road",5,Positive,2026-03-25 20:23:34
7965,He loved to speed down the street and feel the wind in his hair,6,Positive,2026-03-25 20:23:34
7964,"One day, a fast driver named Tim went for a ride in his loud car",0,Neutral,2026-03-25 20:23:34
7963,And Max and his friends played happily in the park ever after,8,Positive,2026-03-25 20:23:34
7962,"He learned that sometimes, it was good to slow down and listen to his body",4,Positive,2026-03-25 20:23:34
7961,""" Max was so happy that he could play with his friends without pain",9,Positive,2026-03-25 20:23:34
7960,Now I can play with my friends again,7,Positive,2026-03-25 20:23:34
7959,"He said, ""Thank you, Owl, for your help",6,Positive,2026-03-25 20:23:34
7958,"At first, it hurt a little, but soon Max felt better",4,Positive,2026-03-25 20:23:34
7957,""" So Max tested his knee by walking slowly",0,Neutral,2026-03-25 20:23:34
7956,Try to walk slowly and see if it still hurts,-5,Negative,2026-03-25 20:23:34
7955,"What can I do?"" The owl thought for a moment and said, ""Max, you should test your knee",0,Neutral,2026-03-25 20:23:34
7954,"Max went to his friend, the wise old owl, and said, ""Owl, my knee hurts",5,Positive,2026-03-25 20:23:34
7953,"One day, Max was running very fast when he fell and hurt his knee",-1,Negative,2026-03-25 20:23:34
7952,Max loved to run and play with his friends in the park,9,Positive,2026-03-25 20:23:34
7951,"Once upon a time, there was a clever little dog named Max",5,Positive,2026-03-25 20:23:34
7950,They celebrated with their friends and had a great day at the park,9,Positive,2026-03-25 20:23:34
7949,They were both so happy and proud of themselves,8,Positive,2026-03-25 20:23:34
7948,"In the end, Tim won the race and Sarah came in second",6,Positive,2026-03-25 20:23:34
7947,They could feel the wind in their hair as they raced to the finish line,0,Neutral,2026-03-25 20:23:34
7946,"Tim and Sarah ran with all their speed, laughing and having fun",8,Positive,2026-03-25 20:23:34
7945,"When they heard the word ""Go!"", they started running as fast as they could",0,Neutral,2026-03-25 20:23:34
7944,"Tim went to his friend, Sarah, and said, ""Let's start the race!"" Sarah smiled and said, ""Yes, let's go!"" They lined up with the other kids and waited for the race to begin",9,Positive,2026-03-25 20:23:34
7943,He was excited and wanted to join the race,6,Positive,2026-03-25 20:23:34
7942,"One day, Tim saw a race in the park",0,Neutral,2026-03-25 20:23:34
7941,Tim loved to run and play outside,7,Positive,2026-03-25 20:23:34
7940,"Once upon a time, in a peaceful town, there lived a little boy named Tim",5,Positive,2026-03-25 20:23:34
7939,"And when she saw puddles, she would smile and remember how she found her toy",4,Positive,2026-03-25 20:23:34
7938,She played with her triangle every day and always kept it close to her,3,Positive,2026-03-25 20:23:34
7937,"From that day on, Lily was never troubled again",4,Positive,2026-03-25 20:23:34
7936,Lily pulled it out and saw that it was her triangle! She was so happy that she found it,7,Positive,2026-03-25 20:23:34
7935,She felt something at the bottom of the puddle,0,Neutral,2026-03-25 20:23:34
7934,She put her hand in the water to soak it and looked for her toy,5,Positive,2026-03-25 20:23:33
7933,She saw a big puddle of water and thought her triangle might be there,0,Neutral,2026-03-25 20:23:33
7932,"One sunny day, Lily went to the park to play",6,Positive,2026-03-25 20:23:33
7931,She looked everywhere in her house but could not find it,-6,Negative,2026-03-25 20:23:33
7930,"She was always sad because she lost her favorite toy, a triangle",-3,Negative,2026-03-25 20:23:33
7929,"Once upon a time, in a small town, there was a troubled little girl named Lily",-5,Negative,2026-03-25 20:23:33
7928,"So, the brown kayak kept rolling in the water, waiting for the next fun day with Tim",5,Positive,2026-03-25 20:23:33
7927,"The brown kayak was sad to see Tim go, but it knew they would play together again soon",3,Positive,2026-03-25 20:23:33
7926,He said goodbye to the brown kayak and gave it a big hug,5,Positive,2026-03-25 20:23:33
7925,"After a while, it was time for Tim to go home",0,Neutral,2026-03-25 20:23:33
7924,"The sun was shining, and the water was warm",2,Positive,2026-03-25 20:23:33
7923,They laughed and had a lot of fun,7,Positive,2026-03-25 20:23:33
7922,Tim and the brown kayak rolled in the water together,0,Neutral,2026-03-25 20:23:33
7921,"One day, a little boy named Tim came to play with the brown kayak",3,Positive,2026-03-25 20:23:33
7920,It was very happy when it could roll and splash in the lake,10,Positive,2026-03-25 20:23:33
7919,The brown kayak liked to roll in the water all day long,4,Positive,2026-03-25 20:23:33
7918,"Once upon a time, in a big lake, there was a brown kayak",0,Neutral,2026-03-25 20:23:33
7917,And they all lived happily ever after,6,Positive,2026-03-25 20:23:33
7916,"Lily, the cat, and the dog were happy they could play without the cobweb in the way",7,Positive,2026-03-25 20:23:33
7915,"The spider was sad, but it found a new home outside",-3,Negative,2026-03-25 20:23:33
7914,They all worked together to clean the cobweb,4,Positive,2026-03-25 20:23:33
7913,"Lily asked her friends, the cat and the dog, to help her",7,Positive,2026-03-25 20:23:33
7912,"She wanted to get rid of it, but she was scared of the spider that lived there",-6,Negative,2026-03-25 20:23:33
7911,The cobweb was in the way of her fun game,5,Positive,2026-03-25 20:23:33
7910,"One day, while playing in the castle, Lily found a big cobweb",2,Positive,2026-03-25 20:23:33
7909,"She lived in a big castle with her best friends, a cat and a dog",8,Positive,2026-03-25 20:23:33
7908,Lily liked to pretend she was a popular princess,6,Positive,2026-03-25 20:23:33
7907,"Once upon a time, there was a little girl named Lily",0,Neutral,2026-03-25 20:23:33
7906,And they all lived happily ever after,6,Positive,2026-03-25 20:23:33
7905,The cherry tree learned that being different can be a good thing,4,Positive,2026-03-25 20:23:33
7904,The cherry tree was happy because it had many friends now,8,Positive,2026-03-25 20:23:33
7903,All the animals in the land came to eat the cherries and play under the cherry tree,3,Positive,2026-03-25 20:23:33
7902,"As time went on, the cherry tree grew more and more cherries",0,Neutral,2026-03-25 20:23:33
7901,""" The cherry tree started to feel a little better",4,Positive,2026-03-25 20:23:33
7900,"The wind said, ""You are special because you have sweet cherries that everyone loves",9,Positive,2026-03-25 20:23:33
7899,The wind told the cherry tree not to be sad,-2,Negative,2026-03-25 20:23:33
7898,It was a little spring wind,0,Neutral,2026-03-25 20:23:33
7897,"One day, the cherry tree felt a tickle in its branches",0,Neutral,2026-03-25 20:23:33
7896,The cherry tree was envious of the big trees,-3,Negative,2026-03-25 20:23:33
7895,"All the other trees were big and strong, but the cherry tree was small and weak",-4,Negative,2026-03-25 20:23:33
7894,The cherry tree was very sad because it did not have any friends,-9,Negative,2026-03-25 20:23:33
7893,"Once upon a time, in a land full of trees, there was a little cherry tree",0,Neutral,2026-03-25 20:23:33
7892,"Let's play together!"" And so, Fin and the crab played and became good friends",9,Positive,2026-03-25 20:23:32
7891,I don't feel like I will freeze now,-2,Negative,2026-03-25 20:23:32
7890,"He saw Fin and said, ""Thank you, little fish, for making me feel fine",5,Positive,2026-03-25 20:23:32
7889,The crab started to feel better and not so cold,-2,Negative,2026-03-25 20:23:32
7888,"So, Fin swam to the top of the water and called to the sun, ""Please, sun, help my new friend feel fine and not freeze!"" The sun heard Fin's call and shone its warm light on the shore",3,Positive,2026-03-25 20:23:32
7887,He remembered that the sun could make things warm,2,Positive,2026-03-25 20:23:32
7886,He swam away and thought of a plan,0,Neutral,2026-03-25 20:23:32
7885,""" Fin felt sad but wanted to help the crab feel better",7,Positive,2026-03-25 20:23:32
7884,I am cold and I don't feel fine,-2,Negative,2026-03-25 20:23:32
7883,"The crab looked at Fin and said, ""No, I don't want to play",-5,Negative,2026-03-25 20:23:32
7882,"Do you want to play?"" asked the little fish",4,Positive,2026-03-25 20:23:32
7881,"""Hi, I am Fin",0,Neutral,2026-03-25 20:23:32
7880,He saw a big crab and wanted to be friends,5,Positive,2026-03-25 20:23:32
7879,"One day, a little fish named Fin was swimming near the shore",0,Neutral,2026-03-25 20:23:32
7878,And Beep lived happily ever after,6,Positive,2026-03-25 20:23:32
7877,"Now, Beep was ready to go fast and play again the next day",6,Positive,2026-03-25 20:23:32
7876,He went to the fuel place and got more healthy fuel,5,Positive,2026-03-25 20:23:32
7875,"When it was time to go home, Beep knew he needed more fuel",0,Neutral,2026-03-25 20:23:32
7874,Beep played with the falling leaves all day,2,Positive,2026-03-25 20:23:32
7873,He laughed and beeped his horn,5,Positive,2026-03-25 20:23:32
7872,Beep drove under the tree and watched the leaves fall on him,0,Neutral,2026-03-25 20:23:32
7871,Beep liked how the leaves fall and wanted to play with them,6,Positive,2026-03-25 20:23:32
7870,The tree had many leaves that were falling,-2,Negative,2026-03-25 20:23:32
7869,"One day, Beep was driving in the park when he saw a big tree",0,Neutral,2026-03-25 20:23:32
7868,Good fuel made Beep happy and strong,9,Positive,2026-03-25 20:23:32
7867,Beep was a healthy car because he always had good fuel,7,Positive,2026-03-25 20:23:32
7866,Beep loved to go fast and play in the sun,7,Positive,2026-03-25 20:23:32
7865,"Once upon a time, there was a little car named Beep",0,Neutral,2026-03-25 20:23:32
7864,They both felt happy because they had shared and worked together,7,Positive,2026-03-25 20:23:32
7863,"After they finished, Lily thanked her mom for sharing the needle and fixing her shirt",7,Positive,2026-03-25 20:23:32
7862,It was not difficult for them because they were sharing and helping each other,1,Positive,2026-03-25 20:23:32
7861,""" Together, they shared the needle and sewed the button on Lily's shirt",3,Positive,2026-03-25 20:23:32
7860,"Can you share it with me and sew my shirt?"" Her mom smiled and said, ""Yes, Lily, we can share the needle and fix your shirt",9,Positive,2026-03-25 20:23:32
7859,"Lily went to her mom and said, ""Mom, I found this needle",0,Neutral,2026-03-25 20:23:32
7858,"wanted to share the needle with her mom, so she could sew a button on her shirt",3,Positive,2026-03-25 20:23:32
7857,"not good
very good",-8,Negative,2026-03-25 19:34:21
7856,climate,0,Neutral,2026-03-25 19:17:52
7855,rohith sharma is greatest batsman,6,Positive,2026-03-25 19:16:53
